room_type,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,lng,lat,european_city,weekday_or_weekend,cost per night cad,attr_index,rest_index
Private room,4,False,0,1,10,100,5,1.3955584,0.85721886,4.91319,52.37075,Amsterdam,weekend,596.515360973,311.0167282,350.8561097
Entire home/apt,4,False,0,0,10,98,2,1.505905,0.17581275,4.9075,52.36296,Amsterdam,weekend,583.172029182,304.2825418,364.8659125
Entire home/apt,4,False,0,0,10,98,3,1.2673097,1.1579815,4.87652,52.36806,Amsterdam,weekend,619.096384105,363.9967937,480.5864625
Entire home/apt,4,False,0,0,9,93,2,2.3763285,0.21372071,4.88875,52.35204,Amsterdam,weekend,560.762074396,310.9608044,373.4336944
Entire home/apt,4,False,1,0,9,84,1,0.22726177,0.45980641,4.89248,52.37524,Amsterdam,weekend,447.68589039,562.2640312,798.406079
Entire home/apt,4,False,1,0,9,93,2,0.69925666,0.60860509,4.88391,52.37043,Amsterdam,weekend,713.526117229,528.8857542,832.1783222
Entire home/apt,2,True,0,0,9,96,2,3.8450737,0.69682628,4.862,52.34439,Amsterdam,weekend,381.311367835,149.9457047,181.6496247
Entire home/apt,4,False,1,0,10,99,3,1.5027227,0.21206915,4.89365,52.35973,Amsterdam,weekend,861.3291775899999,483.8538965,488.3823088
Entire home/apt,2,True,0,0,10,99,1,2.57283,1.4724345,4.87162,52.39226,Amsterdam,weekend,426.131277407,149.000014,189.3124594
Entire home/apt,2,False,0,0,10,97,1,5.2489257,1.4473239,4.81785,52.38349,Amsterdam,weekend,448.541232193,83.97135713,104.7862437
Entire home/apt,2,False,1,0,10,99,1,2.0133154,1.8042449,4.866,52.366,Amsterdam,weekend,439.474609271,264.786523,335.1378795
Entire home/apt,4,False,0,0,9,94,1,1.6324205,1.7604902,4.87336,52.38156,Amsterdam,weekend,493.361141692,236.5133699,295.3747468
Entire home/apt,2,False,0,0,9,96,1,1.7326123,0.50442803,4.89663,52.35781,Amsterdam,weekend,467.529819767,386.0594917,430.8703816
Private room,4,False,1,0,10,96,1,1.1198984,0.38239539,4.90714,52.36799,Amsterdam,weekend,681.878471175,373.3606547,414.2498298
Entire home/apt,4,False,0,0,10,97,2,5.9020662,1.9405451,4.80772,52.36412,Amsterdam,weekend,720.539919853,78.75727236,97.75667268
Entire home/apt,4,True,0,0,10,98,2,0.3742854,0.16783331,4.89855,52.37279,Amsterdam,weekend,690.945094097,1375.923839,743.1499626
Entire home/apt,4,True,0,0,9,98,2,0.75040066,0.808689,4.88228,52.37451,Amsterdam,weekend,1136.9203011,834.2378665,603.6557564
Entire home/apt,4,False,0,0,10,97,3,10.058949,0.2202483,4.97192,52.29679,Amsterdam,weekend,434.000421834,46.11757503,57.57017668
Entire home/apt,4,False,0,0,10,96,2,0.72864968,0.44898295,4.89511,52.3668,Amsterdam,weekend,942.07344245,494.6532334,827.6533478999999
Entire home/apt,4,True,0,0,9,96,2,2.8465662,0.72677159,4.89647,52.34773,Amsterdam,weekend,761.76739394,209.0325147,275.8609701
Entire home/apt,2,False,0,0,10,98,1,3.0030441,1.634457,4.93297,52.3617,Amsterdam,weekend,762.62273567,146.7903872,189.3996213
Entire home/apt,4,False,0,0,9,95,4,1.6153247,1.4025612,4.88478,52.38683,Amsterdam,weekend,2193.95167907,216.6655754,283.6119722
Entire home/apt,2,False,0,0,10,98,1,3.7813215,0.92024702,4.90733,52.34038,Amsterdam,weekend,393.799357896,138.1541477,173.6387402
Entire home/apt,4,True,0,1,10,93,2,1.9307017,1.5858276,4.88707,52.39019,Amsterdam,weekend,1005.02659772,185.0702355,248.4163262
Entire home/apt,4,True,0,0,10,99,2,7.8212247,0.35020512,4.97726,52.32542,Amsterdam,weekend,460.173880451,58.36164349,72.94823882
Entire home/apt,2,True,0,0,10,100,1,1.8105252,0.52031809,4.89575,52.35704,Amsterdam,weekend,654.8496707549999,397.7727472,440.0216213
Entire home/apt,2,False,0,0,10,92,0,2.6780672,1.8441103,4.86068,52.35961,Amsterdam,weekend,543.655238701,219.394984,268.4711101
Private room,4,True,1,0,10,97,2,1.792224,1.8748605,4.86873,52.37932,Amsterdam,weekend,415.353970879,225.4800171,277.362607
Entire home/apt,2,True,0,0,10,97,1,1.2265745,0.4873451,4.89768,52.36257,Amsterdam,weekend,493.361141692,413.5301895,546.8411212
Entire home/apt,4,True,1,0,10,98,2,2.6186895,0.43081239,4.89072,52.34974,Amsterdam,weekend,663.916293677,253.5063236,323.2828871
Entire home/apt,4,True,0,0,9,97,2,4.9344907,1.0142324,4.82065,52.37422,Amsterdam,weekend,511.32331919,92.04586763,114.365533
Entire home/apt,2,False,0,0,10,94,1,3.3721075,2.1386919,4.9399,52.36333,Amsterdam,weekend,493.361141692,128.5271803,180.4943935
Entire home/apt,4,True,0,0,10,98,2,2.4257426,0.23639338,4.89004,52.35151,Amsterdam,weekend,843.5380687299998,292.3451481,376.8230954
Entire home/apt,4,True,0,0,10,99,3,1.2475376,0.93953693,4.89025,52.38431,Amsterdam,weekend,1075.84889749,263.3598015,352.2035103
Entire home/apt,2,False,0,0,10,100,1,2.8703604,0.66993058,4.89006,52.3475,Amsterdam,weekend,569.657628972,220.7169921,279.154912
Entire home/apt,4,False,0,0,10,96,2,1.7768561,1.5952523,4.8824,52.3878,Amsterdam,weekend,429.039439435,201.3235364,261.9925117
Entire home/apt,4,False,0,0,9,98,3,2.0649781,0.12561007,4.89051,52.35474,Amsterdam,weekend,857.90781067,400.2054374,639.6321579
Entire home/apt,4,False,1,0,8,87,2,0.21835902,0.25915208,4.89001,52.37271,Amsterdam,weekend,583.000960763,645.9779901,823.4561635
Entire home/apt,4,False,0,0,10,97,3,0.72419775,0.18635686,4.90355,52.37202,Amsterdam,weekend,2655.8362432,442.9580131,540.7130591
Entire home/apt,2,True,1,0,10,99,1,1.1547596,1.2846767,4.879,52.379,Amsterdam,weekend,681.878471175,339.7063846,407.7133953
Entire home/apt,2,True,0,0,10,100,1,1.0614682,0.7406987,4.88362,52.36566,Amsterdam,weekend,515.942164824,452.7421865,726.4078651999998
Entire home/apt,4,False,1,0,10,94,2,1.8376259,1.5842258,4.88431,52.38885,Amsterdam,weekend,466.503409618,194.1413828,253.2082686
Private room,5,True,1,0,10,99,2,1.088802,1.2125276,4.87948,52.37836,Amsterdam,weekend,466.503409618,370.1700456,435.6161715
Entire home/apt,4,True,0,0,9,96,2,1.3888025,0.12694775,4.89297,52.36075,Amsterdam,weekend,744.6605578799998,482.4563611,518.9872939
Entire home/apt,4,False,0,0,10,98,2,0.71100116,0.89574897,4.88651,52.37819,Amsterdam,weekend,870.3958009499999,451.0855669,646.0949042
Entire home/apt,2,True,0,0,10,99,1,3.418278,1.1743284,4.85108,52.35643,Amsterdam,weekend,583.000960763,158.5398197,200.8469435
Entire home/apt,4,False,0,0,10,98,3,3.3858328,0.85918385,4.8698,52.34635,Amsterdam,weekend,695.563939731,182.6999205,210.6295966
Private room,2,False,1,0,8,78,1,3.6811235,0.62612909,4.83983,52.36761,Amsterdam,weekend,448.541232193,128.8525578,160.7563283
Entire home/apt,4,True,0,0,10,97,1,2.0606821,1.0617689,4.87632,52.35782,Amsterdam,weekend,585.738054518,548.1893095,429.8543777
Entire home/apt,4,False,0,0,10,98,3,3.7690384,1.5272099,4.93745,52.35297,Amsterdam,weekend,780.5849134599998,120.5174905,156.6125052
Entire home/apt,4,True,1,0,10,99,2,0.53469217,0.35904944,4.89766,52.36932,Amsterdam,weekend,849.1833244400002,500.3278763,659.533671
Entire home/apt,4,True,0,0,10,100,1,2.2075438,1.7984606,4.86502,52.36332,Amsterdam,weekend,403.721322621,260.7713384,307.9758936
Private room,2,False,1,0,10,97,1,1.1011528,0.35157776,4.88887,52.36368,Amsterdam,weekend,381.311367835,496.1459832,682.3532538
Entire home/apt,2,False,0,0,10,98,1,2.3789768,0.37275401,4.89525,52.35189,Amsterdam,weekend,448.541232193,274.1630142,356.2852567
Entire home/apt,2,False,0,0,8,80,1,3.6035666,0.56683981,4.9117,52.34291,Amsterdam,weekend,484.465587116,142.2962958,180.872503
Entire home/apt,2,False,0,0,10,100,1,0.76326734,0.73973209,4.88204,52.37212,Amsterdam,weekend,762.62273567,526.23773,605.4523959
Entire home/apt,2,False,0,0,9,96,1,0.90627289,0.69509619,4.88614,52.36629,Amsterdam,weekend,430.579054695,469.0677089,796.075335
Entire home/apt,6,True,1,0,10,99,3,0.97091198,1.0960265,4.88093,52.37778,Amsterdam,weekend,1866.52684351,432.5580378,512.2416801
Entire home/apt,2,False,0,0,10,97,1,2.1196222,1.5086159,4.86897,52.3612,Amsterdam,weekend,719.513509704,328.1707497,341.1527989
Entire home/apt,4,False,0,0,9,93,0,1.9378453,1.5727963,4.88783,52.39035,Amsterdam,weekend,886.30515815,184.3360759,243.160052
Entire home/apt,4,True,1,0,10,99,1,4.4561353,0.41264775,4.83969,52.3501,Amsterdam,weekend,403.721322621,115.8818146,149.4305335
Entire home/apt,4,False,1,0,8,80,2,4.0185394,0.61445796,4.83498,52.36698,Amsterdam,weekend,897.25353244,117.6890495,145.9999505
Private room,4,False,0,0,10,96,1,0.95811146,0.98857456,4.8791,52.37409,Amsterdam,weekend,410.906193591,525.8580625,497.4589977
Entire home/apt,4,False,1,0,10,100,2,2.2190261,0.15345122,4.90945,52.35598,Amsterdam,weekend,659.639584735,225.6457598,299.8280852
Entire home/apt,2,False,0,0,10,100,1,1.1330405,0.4199419,4.89921,52.36376,Amsterdam,weekend,610.200829529,404.9303085,564.1771088
Entire home/apt,4,False,0,0,10,97,2,2.3791604,0.48221734,4.89712,52.35199,Amsterdam,weekend,608.490145996,263.6653689,330.8886087
Entire home/apt,4,False,0,0,10,97,1,2.1784489,1.3971943,4.92428,52.36885,Amsterdam,weekend,439.64567761699993,196.5125249,237.3281867
Entire home/apt,4,False,0,0,9,95,2,0.6938042,0.61041427,4.88385,52.37062,Amsterdam,weekend,1040.95095257,523.4666247,696.3690851
Private room,4,False,0,0,10,95,4,2.5285935,1.4726793,4.86924,52.35582,Amsterdam,weekend,1031.88432994,294.0715382,304.8408701
Entire home/apt,4,True,0,0,10,99,3,1.0502976,0.80646443,4.89033,52.38252,Amsterdam,weekend,1075.84889749,298.4950238,413.0995362
Entire home/apt,2,True,1,0,10,98,1,1.750343,1.6355926,4.86941,52.36713,Amsterdam,weekend,454.87076136,294.518003,378.4006705
Entire home/apt,2,False,0,0,10,100,1,2.6434383,1.785537,4.85894,52.36195,Amsterdam,weekend,529.456565034,208.7519353,253.1374103
Entire home/apt,2,True,0,0,10,99,1,1.0184169,0.86017591,4.88194,52.36714,Amsterdam,weekend,807.61371388,428.8563566,618.2594103
Entire home/apt,2,False,0,0,8,80,1,2.4458921,0.62687325,4.90366,52.35222,Amsterdam,weekend,538.181051264,226.5675935,292.1312878
Entire home/apt,6,False,0,0,9,100,3,1.5122792,0.19411039,4.89319,52.35964,Amsterdam,weekend,1458.18667562,502.5548139,494.8613985
Entire home/apt,2,False,0,0,9,99,1,4.026638,0.87246621,4.84719,52.35043,Amsterdam,weekend,466.332341272,133.0740032,171.9143603
Entire home/apt,4,True,0,0,10,97,3,3.1972833,0.54123813,4.89871,52.3447,Amsterdam,weekend,830.02366852,176.6350313,224.6588409
Entire home/apt,4,False,0,0,10,97,2,3.7606184,2.304883,4.94418,52.36039,Amsterdam,weekend,547.2476741859999,116.4000822,148.27775
Private room,4,False,0,0,10,100,2,1.2822318,1.1975656,4.87548,52.36917,Amsterdam,weekend,556.314297108,350.0874671,457.1176272
Private room,2,False,0,0,9,90,1,1.3473779,0.61677712,4.90699,52.38186,Amsterdam,weekend,597.541771122,284.1095614,321.4012536
Entire home/apt,2,False,0,0,10,100,1,1.5910368,1.5138836,4.87085,52.36887,Amsterdam,weekend,473.859349007,298.0308529,394.6229116
Entire home/apt,2,False,0,0,10,98,1,0.9032802,0.97431362,4.88033,52.37543,Amsterdam,weekend,475.398964194,580.6167175,516.1583887
Entire home/apt,2,False,0,0,10,96,1,3.2466865,0.73323756,4.84777,52.38229,Amsterdam,weekend,654.8496707549999,131.2288328,166.2591699
Entire home/apt,4,False,0,0,9,97,2,0.61282498,0.62615252,4.88411,52.37299,Amsterdam,weekend,987.0644199300002,631.1044829,669.5652669
Entire home/apt,4,False,0,0,10,100,2,6.8054199,0.41785336,4.94575,52.32125,Amsterdam,weekend,426.302345753,70.10498278,88.16838301
Entire home/apt,4,False,0,0,9,98,3,4.0555458,2.1441374,4.90319,52.40916,Amsterdam,weekend,502.256696268,95.72623913,120.3010842
Entire home/apt,3,False,0,0,10,97,2,9.4611959,0.51995957,4.98045,52.30713,Amsterdam,weekend,471.122255325,48.69265352,60.78681981
Private room,2,False,0,0,10,96,1,1.1576321,0.44278747,4.89924,52.36353,Amsterdam,weekend,478.136057949,401.0299456,558.2258018
Private room,4,True,1,0,10,96,2,3.9197214,0.19673592,4.83556,52.37426,Amsterdam,weekend,425.44700395,115.5585405,143.8935187
Entire home/apt,4,True,0,0,10,98,2,4.7835779,0.46152484,4.8273,52.35819,Amsterdam,weekend,457.436786696,101.5095774,129.5298643
Entire home/apt,4,False,1,0,9,89,3,2.5317793,1.9508382,4.86191,52.36085,Amsterdam,weekend,560.762074396,231.7215912,279.4681585
Entire home/apt,4,False,0,0,9,100,1,1.4292684,1.2019185,4.88676,52.38548,Amsterdam,weekend,1825.81257468,240.3423968,314.3291929
Entire home/apt,2,False,0,0,10,100,1,1.0724061,0.94878411,4.8797,52.36817,Amsterdam,weekend,565.209851684,403.3991147,543.6013259
Entire home/apt,4,False,1,0,10,100,3,4.1930761,0.1530453,4.91948,52.33918,Amsterdam,weekend,686.326248463,117.9710194,150.2506079
Entire home/apt,2,False,0,0,9,93,1,0.34551695,0.41959327,4.88805,52.37353,Amsterdam,weekend,565.209851684,601.0726306,701.3318251
Entire home/apt,5,False,0,0,10,100,3,1.1627617,0.91029572,4.88076,52.36601,Amsterdam,weekend,1794.67813381,422.8030793,621.3778205
Entire home/apt,2,False,0,0,9,96,1,2.6702192,0.62426919,4.89646,52.34932,Amsterdam,weekend,563.499168078,227.7895852,299.6247512
Entire home/apt,2,False,1,0,9,97,1,1.2454845,0.49701497,4.90002,52.36287,Amsterdam,weekend,475.398964194,383.5036279,505.6645993
Entire home/apt,2,False,0,0,9,93,1,1.2100593,0.98694825,4.87956,52.36619,Amsterdam,weekend,388.325170459,408.2941623,566.5990608
Entire home/apt,4,False,0,0,10,100,3,0.94795138,0.81556839,4.88167,52.36837,Amsterdam,weekend,1206.03191741,430.0253001,597.5463202
Entire home/apt,4,False,0,0,9,99,3,8.149972,3.3115249,5.0049,52.34713,Amsterdam,weekend,403.721322621,54.12278444,67.63903025
Private room,3,False,0,1,10,92,0,0.50164795,0.27512446,4.89403,52.36876,Amsterdam,weekend,462.910974133,514.7598442,762.485723
Entire home/apt,4,True,0,0,9,94,2,1.7381781,0.37764102,4.89285,52.35761,Amsterdam,weekend,762.62273567,624.2773399,486.4587052
Entire home/apt,2,False,1,0,8,85,1,0.53143781,0.14735028,4.9,52.371,Amsterdam,weekend,484.465587116,538.265706,637.5831571
Entire home/apt,2,False,1,0,10,96,1,2.7537894,1.7037514,4.85826,52.36067,Amsterdam,weekend,401.839570669,203.0980795,247.1529441
Entire home/apt,2,False,0,0,10,96,1,2.2905169,1.6831647,4.85977,52.37046,Amsterdam,weekend,390.377990757,204.1138958,255.3809323
Entire home/apt,4,False,0,0,9,97,2,0.93839788,0.90894002,4.88732,52.38089,Amsterdam,weekend,812.0614907299998,335.3831818,502.7656597
Entire home/apt,2,False,0,0,9,97,2,2.3485873,0.66963404,4.90024,52.35258,Amsterdam,weekend,854.1443066199998,251.1433168,315.3221415
Private room,4,True,0,0,10,99,1,3.2409084,2.0342689,4.94043,52.37632,Amsterdam,weekend,565.209851684,126.0956905,159.0654829
Entire home/apt,4,False,0,0,10,96,2,1.6111073,1.1520686,4.87497,52.36393,Amsterdam,weekend,627.991938681,387.8524029,478.5583014
Entire home/apt,4,True,0,0,9,95,1,1.7763052,0.39040703,4.89078,52.35733,Amsterdam,weekend,752.01649778,720.0528418,641.9978278
Entire home/apt,2,False,0,0,10,99,1,2.2963839,0.37522161,4.89584,52.35266,Amsterdam,weekend,425.44700395,285.9589727,357.1113745
Entire home/apt,4,False,0,0,8,91,2,4.8943086,0.83126903,4.8808,52.32989,Amsterdam,weekend,502.256696268,108.7201325,135.432001
Entire home/apt,2,False,0,0,9,90,1,1.7619106,1.6840465,4.86843,52.36846,Amsterdam,weekend,758.17495809,277.3457707,359.0105209
Entire home/apt,4,False,0,0,10,95,3,1.9600801,0.24783063,4.88954,52.35575,Amsterdam,weekend,807.61371388,462.9705936,521.462187
Entire home/apt,2,False,0,0,10,98,1,1.352543,1.1296422,4.87697,52.36614,Amsterdam,weekend,448.541232193,379.7325985,511.4946521
Entire home/apt,4,True,0,0,10,98,2,2.1406281,0.23861603,4.894,52.354,Amsterdam,weekend,1278.56490064,339.3834869,410.992284
Entire home/apt,4,True,0,0,10,93,2,1.8926489,0.32957593,4.88897,52.35641,Amsterdam,weekend,933.17788802,510.2385889,511.9309945
Entire home/apt,2,False,0,1,10,95,1,1.7378641,1.8777268,4.87309,52.38293,Amsterdam,weekend,397.391793381,220.1924813,279.3660569
Entire home/apt,2,False,0,0,10,94,1,1.0888407,1.1916754,4.87867,52.37745,Amsterdam,weekend,520.389942112,386.5202156,433.6796466
Entire home/apt,2,False,0,0,10,100,1,2.3145492,1.5954313,4.85911,52.37315,Amsterdam,weekend,401.839570669,193.8792916,241.6812529
Entire home/apt,3,False,0,0,10,100,1,1.4756173,1.4395641,4.88128,52.38435,Amsterdam,weekend,403.721322621,240.3466912,312.764521
Entire home/apt,4,True,0,0,9,95,2,0.36394098,0.2256335,4.89591,52.37045,Amsterdam,weekend,830.02366852,545.1794249,745.6186606
Entire home/apt,4,False,1,0,9,87,3,7.9693055,3.4497993,5.00369,52.34984,Amsterdam,weekend,883.73913223,55.34130135,69.41322119
Entire home/apt,4,False,0,0,9,89,2,3.5304258,2.0967822,4.94081,52.36082,Amsterdam,weekend,502.256696268,124.044933,159.8804867
Entire home/apt,2,False,0,0,10,100,1,2.1587236,0.46260172,4.88398,52.35465,Amsterdam,weekend,762.62273567,439.9525627,463.2689551
Private room,4,False,0,1,9,95,2,0.29746422,0.27368668,4.89668,52.3717,Amsterdam,weekend,572.565791,639.0724279,832.9066282
Private room,4,False,0,1,10,98,3,0.31693891,0.25792855,4.89655,52.37132,Amsterdam,weekend,915.21571023,592.9585238,809.0417511
Private room,4,False,0,1,9,98,4,0.16731499,0.2400901,4.89533,52.3726,Amsterdam,weekend,1292.07930085,664.2132937,886.0367926
Entire home/apt,4,True,0,0,9,96,1,2.0561748,0.58294004,4.89877,52.35508,Amsterdam,weekend,528.772291577,301.5288149,376.1177667
Entire home/apt,2,False,0,0,9,95,1,2.5831602,0.61328942,4.90526,52.35124,Amsterdam,weekend,439.474609271,209.9516283,268.6007328
Entire home/apt,4,False,0,0,10,89,2,2.2026393,0.48082685,4.88359,52.35431,Amsterdam,weekend,596.515360973,420.7644802,425.2524627
Entire home/apt,6,False,1,0,9,87,4,1.1433256,0.43478292,4.88679,52.36371,Amsterdam,weekend,847.81477738,502.4491063,746.3706957
Entire home/apt,4,False,0,0,10,90,1,1.7483598,1.8396431,4.86972,52.37973,Amsterdam,weekend,559.0513907899999,229.2071441,282.0304116
Entire home/apt,5,False,1,0,8,95,2,1.3407263,1.370461,4.87358,52.37481,Amsterdam,weekend,572.565791,316.6858585,388.8569555
Private room,4,False,0,0,10,97,1,1.2216704,0.63299239,4.88339,52.364,Amsterdam,weekend,493.361141692,487.2583232,1077.129665
Entire home/apt,4,True,0,0,9,96,2,1.3667049,1.107861,4.87706,52.36585,Amsterdam,weekend,922.229513,383.7521389,519.7601204
Entire home/apt,4,True,0,0,10,96,2,3.6138456,0.43280369,4.84019,52.37578,Amsterdam,weekend,670.245822917,123.9764049,154.8351561
Entire home/apt,6,False,0,1,10,95,3,2.5809901,0.82367629,4.91,52.394,Amsterdam,weekend,868.5140485600001,145.0451722,181.128209
Entire home/apt,3,False,0,0,10,97,2,3.0465391,1.3877951,4.8536,52.36038,Amsterdam,weekend,400.128887136,176.0174885,217.0887582
Entire home/apt,4,False,0,0,10,98,2,1.7850162,0.82526666,4.87915,52.35965,Amsterdam,weekend,469.069435027,726.5942992,540.6738067
Entire home/apt,2,False,0,0,8,92,1,1.5409454,0.30047321,4.9097,52.36382,Amsterdam,weekend,538.181051264,297.0121265,349.7977245
Entire home/apt,4,False,1,0,10,98,2,2.5626931,0.37302095,4.88993,52.35028,Amsterdam,weekend,596.515360973,265.8130546,334.4678667
Entire home/apt,4,False,0,0,9,98,4,1.3371242,0.37511662,4.89654,52.3614,Amsterdam,weekend,1505.74367902,1867.362212,498.4128197
Entire home/apt,4,False,0,0,8,96,3,2.2287927,0.42857841,4.89683,52.35333,Amsterdam,weekend,780.5849134599998,290.7790094,356.3178853
Entire home/apt,2,False,0,0,10,95,1,3.1085877,2.0309169,4.93689,52.36534,Amsterdam,weekend,488.9133644040001,138.3552715,179.220065
Entire home/apt,2,False,0,0,10,98,1,2.6441402,0.46714541,4.88828,52.34965,Amsterdam,weekend,464.963794431,257.5124872,308.7857168
Entire home/apt,4,True,1,0,10,99,2,2.1068521,0.56533605,4.90309,52.35531,Amsterdam,weekend,762.79380387,262.1896714,375.1790203
Entire home/apt,2,False,0,1,10,96,1,2.5809805,0.82367045,4.91,52.394,Amsterdam,weekend,446.830548587,145.0456705,181.1288974
Entire home/apt,4,False,0,0,9,95,2,3.8232815,0.712394,4.86266,52.34436,Amsterdam,weekend,384.04846159,151.3094172,182.7284438
Private room,3,False,0,1,8,83,0,0.97155511,0.63011271,4.88614,52.36561,Amsterdam,weekend,495.242893644,468.752994,837.2760872
Entire home/apt,4,False,0,0,9,87,2,2.3643031,0.19943729,4.91624,52.38908,Amsterdam,weekend,435.368968675,159.3373779,195.1559179
Entire home/apt,4,False,1,0,10,96,2,0.74527836,0.45592371,4.89504,52.36664,Amsterdam,weekend,753.7271812399998,494.3854346,840.968607
Entire home/apt,4,False,0,0,9,96,2,3.5638189,1.358472,4.85463,52.35152,Amsterdam,weekend,439.474609271,158.6250598,213.0024423
Entire home/apt,3,False,1,0,9,94,0,2.5148351,1.0127548,4.92359,52.36048,Amsterdam,weekend,435.197900329,182.5622007,231.6300317
Entire home/apt,4,True,0,0,10,99,3,0.96990752,0.94337219,4.879,52.372,Amsterdam,weekend,927.01942698,440.7366469,517.9731499
Entire home/apt,4,False,0,0,9,100,2,2.0927136,1.5060104,4.86903,52.36154,Amsterdam,weekend,717.802826171,326.4810592,343.5236558
